year,state_abbr,measure_type,violent_crime_1000,property_crime_1000
2015-01-01,AK,historical,7.307759563730414,28.203532829340574
2016-01-01,AK,historical,8.045614290607695,33.54721774943966
2017-01-01,AK,historical,8.567342447680819,35.4197024544936
2018-01-01,AK,historical,8.916681063037059,33.11618619063878
2019-01-01,AK,historical,8.650455355280718,29.025235720137463
2020-01-01,AK,historical,8.37849001173481,22.60523717171938
2021-01-01,AK,forecast,7.272902965545654,29.704944610595703
1979-01-01,AL,historical,4.133191828071107,38.30512072167684
1980-01-01,AL,historical,4.4853431313392385,44.851100592365704
1981-01-01,AL,historical,4.704545454545454,44.282686414708884
1982-01-01,AL,historical,4.477047933045903,41.85848338828304
1983-01-01,AL,historical,4.160394038898712,36.85021470068199
1984-01-01,AL,historical,4.311779448621554,34.708521303258145
1985-01-01,AL,historical,4.575478736632679,34.845809500124346
1986-01-01,AL,historical,5.580064150012337,37.303478904515174
1987-01-01,AL,historical,5.592211609110948,38.921871173156994
1988-01-01,AL,historical,5.585655439786769,40.03125757208626
1989-01-01,AL,historical,5.907965031568723,40.370082564351634
1990-01-01,AL,historical,7.085604146130253,42.06666011646328
1991-01-01,AL,historical,8.441672780630961,45.21447786744925
1992-01-01,AL,historical,8.716634429400386,43.964458413926494
1993-01-01,AL,historical,7.804155720085981,40.983520420348704
1994-01-01,AL,historical,6.836691159042427,42.19364778383503
1995-01-01,AL,historical,6.323536327298378,42.157065600752404
1996-01-01,AL,historical,5.65387315703253,42.54692253685935
1997-01-01,AL,historical,5.644593655938874,43.25283630470015
1998-01-01,AL,historical,5.120863970588236,40.849954044117645
1999-01-01,AL,historical,4.901985463156502,39.22274891060633
2000-01-01,AL,historical,4.86159519686987,40.597018281576744
2001-01-01,AL,historical,4.381827165090741,38.76849667212064
2002-01-01,AL,historical,4.449980530916546,40.27778273931791
2003-01-01,AL,historical,4.292223816457751,40.464495397810616
2004-01-01,AL,historical,4.270143358285225,40.292793414910356
2005-01-01,AL,historical,4.326425958379861,39.001813194170076
2006-01-01,AL,historical,4.251548696138099,39.41026694759547
2007-01-01,AL,historical,4.4891246498644835,39.776993684541715
2008-01-01,AL,historical,4.528196658014973,40.84514897359446
2009-01-01,AL,historical,4.501022361123264,37.803788215366076
2010-01-01,AL,historical,3.8372959758231335,35.279802047937046
2011-01-01,AL,historical,4.198023643912001,36.05395769792757
2012-01-01,AL,historical,4.502931794065338,35.05490782824718
2013-01-01,AL,historical,4.309891857585319,33.47851342864165
2014-01-01,AL,historical,4.2767730594867,31.7940430557788
2015-01-01,AL,historical,4.729623239164585,29.82874507481136
2016-01-01,AL,historical,5.324094314526457,29.473855298119858
2017-01-01,AL,historical,5.224281658707889,29.491376622524164
2018-01-01,AL,historical,5.230906026804941,28.37787490632061
2019-01-01,AL,historical,5.0466945057676655,26.22797839837896
2020-01-01,AL,historical,4.535579571564301,21.367533524114037
2021-01-01,AL,forecast,4.785049915313721,33.16254425048828
1979-01-01,AR,historical,3.662385321100917,32.5454128440367
1980-01-01,AR,historical,3.3519597099346465,34.75863131814415
1981-01-01,AR,historical,3.1033129904097647,34.861377506538794
1982-01-01,AR,historical,3.2466171977302487,35.468790920995204
1983-01-01,AR,historical,2.9768041237113403,32.028780068728516
1984-01-01,AR,historical,3.2137079608343977,30.461472967220093
1985-01-01,AR,historical,3.475625264942773,32.37473505722764
1986-01-01,AR,historical,3.94814502529511,35.29890387858348
1987-01-01,AR,historical,4.120184254606365,38.3320770519263
1988-01-01,AR,historical,4.226672171758877,37.96944673823287
1989-01-01,AR,historical,4.736907730673316,40.82003325020781
1990-01-01,AR,historical,5.3221878356677195,43.34705250507823
1991-01-01,AR,historical,5.9325463743676226,45.81661045531197
1992-01-01,AR,historical,5.765318882867861,41.85160483534806
1993-01-01,AR,historical,5.932755775577557,42.17450495049505
1994-01-01,AR,historical,5.951080309824705,42.03628210354668
1995-01-01,AR,historical,5.531803542673108,41.3768115942029
1996-01-01,AR,historical,5.2434262948207175,41.74900398406375
1997-01-01,AR,historical,5.268727705112961,41.9179548156956
1998-01-01,AR,historical,4.902285263987392,37.93183609141056
1999-01-01,AR,historical,4.2518283292956385,36.16993673602409
2000-01-01,AR,historical,4.452756789107504,36.700456347722
2001-01-01,AR,historical,4.523698017365954,36.77814731001396
2002-01-01,AR,historical,4.249763881478109,37.38395458247298
2003-01-01,AR,historical,4.563794507902782,36.32412362607753
2004-01-01,AR,historical,5.023272727272726,40.331272727272726
2005-01-01,AR,historical,5.285138062072812,40.67935099801564
2006-01-01,AR,historical,5.527821971260164,39.85418048207104
2007-01-01,AR,historical,5.371107701891883,39.55486054204235
2008-01-01,AR,historical,5.130297437477894,38.649711598065416
2009-01-01,AR,historical,5.15842115281455,37.75043693436467
2010-01-01,AR,historical,5.03527533656354,35.535469066822564
2011-01-01,AR,historical,4.823074530504848,37.57934949577722
2012-01-01,AR,historical,4.695528010446711,37.083179087051846
2013-01-01,AR,historical,4.6320001757490035,35.986974295018356
2014-01-01,AR,historical,4.802424132113852,33.521244019300035
2015-01-01,AR,historical,5.295425932710581,32.705106665775645
2016-01-01,AR,historical,5.542744185439478,32.826110163504765
2017-01-01,AR,historical,5.659679313698947,31.441589851738115
2018-01-01,AR,historical,5.6164450467865406,29.62953856704232
2019-01-01,AR,historical,5.808370448711264,28.477135768631754
2020-01-01,AR,historical,6.719304463059499,26.134111549099458
2021-01-01,AR,forecast,6.020190715789795,31.648021697998047
1979-01-01,AZ,historical,5.929795918367348,72.64367346938775
1980-01-01,AZ,historical,6.508536446588792,75.19932001574747
1981-01-01,AZ,historical,5.75796634443251,70.3813104189044
1982-01-01,AZ,historical,5.169580419580419,66.1402097902098
1983-01-01,AZ,historical,4.941613229834627,58.97401282483969
1984-01-01,AZ,historical,5.160825417622012,59.832951195545355
1985-01-01,AZ,historical,6.0251019767806735,65.13680577345465
1986-01-01,AZ,historical,6.5827555019596025,66.63099186011456
1987-01-01,AZ,historical,6.125812167749557,65.75989367985825
1988-01-01,AZ,historical,6.101269474899019,68.61165608770918
1989-01-01,AZ,historical,5.995500562429696,74.60179977502813
1990-01-01,AZ,historical,6.523741497118324,72.36357465347312
1991-01-01,AZ,historical,6.7072,67.34906666666667
1992-01-01,AZ,historical,6.708246346555325,63.57750521920668
1993-01-01,AZ,historical,7.1498983739837385,67.16742886178862
1994-01-01,AZ,historical,7.031411042944785,72.21423312883434
1995-01-01,AZ,historical,7.1348980559506865,75.00118539592223
1996-01-01,AZ,historical,6.3150406504065035,64.3550135501355
1997-01-01,AZ,historical,6.237321624588366,65.71306256860593
1998-01-01,AZ,historical,5.779396016277577,59.97022917112872
1999-01-01,AZ,historical,5.511128150994949,53.4498230763371
2000-01-01,AZ,historical,5.3172786510511765,52.97807365642284
2001-01-01,AZ,historical,5.4032756192521285,55.375142784031404
2002-01-01,AZ,historical,5.5449929931769635,58.49819660456247
2003-01-01,AZ,historical,5.132973737198483,56.34029260710544
2004-01-01,AZ,historical,5.0440087674322065,50.733299430179635
2005-01-01,AZ,historical,5.119765523541297,48.26888327193299
2006-01-01,AZ,historical,5.425604063883828,47.74145608448997
2007-01-01,AZ,historical,5.180039297937844,45.32561993640707
2008-01-01,AZ,historical,4.856327055558461,41.02240245654736
2009-01-01,AZ,historical,4.264546199098878,35.88977676325673
2010-01-01,AZ,historical,4.136495623529002,35.365104056379096
2011-01-01,AZ,historical,4.142213577040859,35.54736393696612
2012-01-01,AZ,historical,4.285813068821973,35.367994225135156
2013-01-01,AZ,historical,4.15614355213725,33.65397150895471
2014-01-01,AZ,historical,3.926713047515427,31.715393407693487
2015-01-01,AZ,historical,4.102344458762036,30.389735924776662
2016-01-01,AZ,historical,4.710332363436981,30.008357648290357
2017-01-01,AZ,historical,5.057118326382817,29.08250904115777
2018-01-01,AZ,historical,4.757318500189436,26.92502847154466
2019-01-01,AZ,historical,4.4711604459942444,24.359822338467804
2020-01-01,AZ,historical,4.8481412067613645,22.276521643285413
2021-01-01,AZ,forecast,4.790350914001465,34.41578674316406
1979-01-01,CA,historical,8.11098872047938,66.57653330983433
1980-01-01,CA,historical,8.93608377796324,69.39464608365898
1981-01-01,CA,historical,8.629703216192722,67.27521834513017
1982-01-01,CA,historical,8.147104028474358,64.70745025076849
1983-01-01,CA,historical,7.725867959005322,59.04850242313498
1984-01-01,CA,historical,7.633635157286707,57.049839981266096
1985-01-01,CA,historical,7.652683481888868,57.52740375497819
1986-01-01,CA,historical,9.205366739557466,58.422556613913486
1987-01-01,CA,historical,9.179879261106894,55.88432201858078
1988-01-01,CA,historical,9.298210735586482,57.0569440499858
1989-01-01,CA,historical,9.776554381860095,57.857619653855416
1990-01-01,CA,historical,10.451975151496027,55.58416776654828
1991-01-01,CA,historical,10.899341672152731,56.82656352863726
1992-01-01,CA,historical,11.197200894158811,55.59779052062073
1993-01-01,CA,historical,10.7776424978373,53.79141969177534
1994-01-01,CA,historical,10.12996722980497,51.60834844580192
1995-01-01,CA,historical,9.6601348570705,48.65079616322137
1996-01-01,CA,historical,8.626513583035322,43.451126168517476
1997-01-01,CA,historical,7.982583364323788,40.67085037808355
1998-01-01,CA,historical,7.037162886092999,36.3911898858175
1999-01-01,CA,historical,6.271782806283918,31.77798023425529
2000-01-01,CA,historical,6.215552310888445,31.181919462554642
2001-01-01,CA,historical,6.152143108605222,32.77959026155228
2002-01-01,CA,historical,5.953605032583009,33.611921334977964
2003-01-01,CA,historical,5.796257206724629,34.26376414753615
2004-01-01,CA,historical,5.2780201840085095,34.23895705930561
2005-01-01,CA,historical,5.2601987816224804,33.20590028026384
2006-01-01,CA,historical,5.334505619124314,31.817498208670035
2007-01-01,CA,historical,5.240606058865136,30.43535295048603
2008-01-01,CA,historical,5.042051420006374,29.409522615571284
2009-01-01,CA,historical,4.732849689884092,27.31026936449615
2010-01-01,CA,historical,4.395846848313355,26.29851071013121
2011-01-01,CA,historical,4.11164620210953,25.841835564244317
2012-01-01,CA,historical,4.23538201885806,27.6175886669952
2013-01-01,CA,historical,4.0263697961715845,26.51236191204415
2014-01-01,CA,historical,3.963751457731641,24.417042035491022
2015-01-01,CA,historical,4.2797162841200445,26.2839302722423
2016-01-01,CA,historical,4.44813422964441,25.500250963979568
2017-01-01,CA,historical,4.532993679667144,25.052774349139625
2018-01-01,CA,historical,4.475339411074891,23.86229363096082
2019-01-01,CA,historical,4.4206786364589545,23.35783025391245
2020-01-01,CA,historical,4.420485043745341,21.389258576453745
2021-01-01,CA,forecast,4.97200870513916,33.38549041748047
1979-01-01,CO,historical,5.220779220779222,65.29004329004329
1980-01-01,CO,historical,5.285909880013493,68.0487505762736
1981-01-01,CO,historical,5.31724603442457,68.21430982112723
1982-01-01,CO,historical,5.042364532019705,65.75697865353038
1983-01-01,CO,historical,4.764256132526282,61.50684931506849
1984-01-01,CO,historical,4.577721837633732,60.133417243549395
1985-01-01,CO,historical,4.710306406685238,64.48034664190654
1986-01-01,CO,historical,5.235690235690235,65.08295071931435
1987-01-01,CO,historical,4.675060679611652,59.837682038834956
1988-01-01,CO,historical,4.725835866261399,57.05744680851064
1989-01-01,CO,historical,4.713898100693399,55.680434127223386
1990-01-01,CO,historical,5.259844450906601,55.277541180563105
1991-01-01,CO,historical,5.5928338762214995,55.14806040864673
1992-01-01,CO,historical,5.788472622478386,53.79942363112392
1993-01-01,CO,historical,5.6727425687044315,49.595064498037026
1994-01-01,CO,historical,5.0962800875273535,48.08752735229759
1995-01-01,CO,historical,4.401921537229784,49.56098211902856
1996-01-01,CO,historical,4.044729270206643,47.14046560292964
1997-01-01,CO,historical,3.631903416388389,42.87233496018495
1998-01-01,CO,historical,3.7794006547469152,41.095190128431135
1999-01-01,CO,historical,3.40496724343112,37.22806919792818
2000-01-01,CO,historical,3.3401832625362653,36.48627693134641
2001-01-01,CO,historical,3.496284915173565,38.56633361084851
2002-01-01,CO,historical,3.5285092303997443,40.002657157183954
2003-01-01,CO,historical,3.4648794218882664,39.51638137906027
2004-01-01,CO,historical,3.7204836954762035,39.1849226643105
2005-01-01,CO,historical,3.9667231002971075,40.41112560968156
2006-01-01,CO,historical,3.9538206205819573,34.38376547873227
2007-01-01,CO,historical,3.5176277353870136,29.992296640039164
2008-01-01,CO,historical,3.538851241918138,28.20958421332228
2009-01-01,CO,historical,3.3876325738126574,26.707010978461014
2010-01-01,CO,historical,3.236924915387072,26.745094589764985
2011-01-01,CO,historical,3.1438722733724482,25.952533685462665
2012-01-01,CO,historical,3.0737313993099087,26.85347872552394
2013-01-01,CO,historical,3.0536300052768484,26.55002213545075
2014-01-01,CO,historical,3.0784668275453604,25.354638930403162
2015-01-01,CO,historical,3.1838091887434685,26.43582031262187
2016-01-01,CO,historical,3.4411643178565328,27.512316673914874
2017-01-01,CO,historical,3.7217529793076873,27.0716974762024
2018-01-01,CO,historical,4.015084812978154,27.11021250553697
2019-01-01,CO,historical,3.8463234954465455,26.146455856626204
2020-01-01,CO,historical,4.230576582648024,28.338492272095124
2021-01-01,CO,forecast,3.872123956680298,27.107336044311523
1979-01-01,CT,historical,4.141894060995185,53.65361155698235
1980-01-01,CT,historical,4.1250649387572595,54.69167982672659
1981-01-01,CT,historical,4.4805236270753515,53.89208173690933
1982-01-01,CT,historical,3.995242626070409,50.27973358705994
1983-01-01,CT,historical,3.7498406628425753,46.028362014021674
1984-01-01,CT,historical,3.9384908053265693,42.35034876347496
1985-01-01,CT,historical,4.019533711405167,43.02835538752363
1986-01-01,CT,historical,4.257761053621825,44.02978990279085
1987-01-01,CT,historical,4.190283400809717,45.767050763002175
1988-01-01,CT,historical,4.553841406973157,46.42240049367479
1989-01-01,CT,historical,5.117628897807966,47.58227848101266
1990-01-01,CT,historical,5.5370726192808535,48.33020799996106
1991-01-01,CT,historical,5.396839866302036,48.24369492555454
1992-01-01,CT,historical,4.953367875647668,45.576043889058205
1993-01-01,CT,historical,4.5617943240768986,41.94171498321636
1994-01-01,CT,historical,4.554503816793893,40.92519083969466
1995-01-01,CT,historical,4.058931297709924,40.973435114503815
1996-01-01,CT,historical,4.120342089187538,38.156383628588884
1997-01-01,CT,historical,3.9085626911314986,35.93425076452599
1998-01-01,CT,historical,3.6631032376298105,34.20219914477703
1999-01-01,CT,historical,3.4557869806836075,30.43664121393125
2000-01-01,CT,historical,3.2470383034826815,29.079756222535764
2001-01-01,CT,historical,3.345948089472958,27.74673746768913
2002-01-01,CT,historical,3.1246864687804585,27.01276561786649
2003-01-01,CT,historical,3.167515543625393,26.665347465987573
2004-01-01,CT,historical,2.8902824434418632,26.84850324352966
2005-01-01,CT,historical,2.7257397875454092,25.78626395113436
2006-01-01,CT,historical,2.9973102671215464,25.86103836186223
2007-01-01,CT,historical,3.0114418801996052,24.70598682183668
2008-01-01,CT,historical,3.066617312892645,24.908232826428947
2009-01-01,CT,historical,3.0094182170419246,23.484433338032588
2010-01-01,CT,historical,2.8200267487214368,21.887580415371513
2011-01-01,CT,historical,2.7571174419392444,21.525255547064347
2012-01-01,CT,historical,2.8350963941126435,21.484980225599397
2013-01-01,CT,historical,2.622424493817063,19.80195819179122
2014-01-01,CT,historical,2.3854152235947748,19.285282307980328
2015-01-01,CT,historical,2.2143927157693883,18.302633671155146
2016-01-01,CT,historical,2.2769557528043847,18.08269120616777
2017-01-01,CT,historical,2.291627027208524,17.808656138426585
2018-01-01,CT,historical,2.0957463488934684,16.619254547083596
2019-01-01,CT,historical,1.8460346010204087,14.322962673814127
2020-01-01,CT,historical,1.8158529954686609,15.65080295057135
2021-01-01,CT,forecast,2.8919546604156494,16.384294509887695
1979-01-01,DC,historical,16.086890243902438,69.93445121951221
1980-01-01,DC,historical,20.10600834654371,80.12178208625812
1981-01-01,DC,historical,22.74842767295597,84.02830188679245
1982-01-01,DC,historical,21.23137876386688,82.87638668779715
1983-01-01,DC,historical,19.15409309791332,73.58426966292134
1984-01-01,DC,historical,17.215088282504013,68.69823434991974
1985-01-01,DC,historical,16.247603833865814,63.74440894568691
1986-01-01,DC,historical,15.052715654952078,68.34025559105432
1987-01-01,DC,historical,16.10289389067524,68.41318327974278
1988-01-01,DC,historical,19.216129032258067,79.93064516129033
1989-01-01,DC,historical,21.41887417218543,81.51490066225165
1990-01-01,DC,historical,24.58230350963915,83.1603229527105
1991-01-01,DC,historical,24.53344481605351,83.14715719063545
1992-01-01,DC,historical,28.327674023769102,85.74193548387096
1993-01-01,DC,historical,29.217993079584776,88.39273356401384
1994-01-01,DC,historical,26.626315789473683,84.22631578947369
1995-01-01,DC,historical,26.61371841155235,95.12093862815884
1996-01-01,DC,historical,24.697974217311238,94.26887661141804
1997-01-01,DC,historical,20.241965973534967,78.14933837429112
1998-01-01,DC,historical,17.18546845124283,71.17017208413002
1999-01-01,DC,historical,16.277456647398846,64.39306358381504
2000-01-01,DC,historical,15.078864243023885,57.68635752605938
2001-01-01,DC,historical,16.024132919267647,61.3988309963717
2002-01-01,DC,historical,16.378609065688373,64.08952187182095
2003-01-01,DC,historical,16.249417165811842,58.634912664538575
2004-01-01,DC,historical,13.694453114991909,48.527801183244044
2005-01-01,DC,historical,13.799525469505145,44.8982817597831
2006-01-01,DC,historical,15.084346465358625,46.53930149777311
2007-01-01,DC,historical,14.151135830505938,49.16266071950665
2008-01-01,DC,historical,14.377366588209851,51.04649453477586
2009-01-01,DC,historical,13.489378094477342,47.518831598730614
2010-01-01,DC,historical,13.268045600021159,47.613537175655296
2011-01-01,DC,historical,12.007689573842525,47.904752673580816
2012-01-01,DC,historical,12.418163418989089,48.55650295929917
2013-01-01,DC,historical,12.963884451195558,47.90706057977757
2014-01-01,DC,historical,12.425814899459866,51.75073806218514
2015-01-01,DC,historical,12.736117140057011,46.904950498003366
2016-01-01,DC,historical,12.035023731032707,47.3115545579949
2017-01-01,DC,historical,10.027440343485829,42.74311439992754
2018-01-01,DC,historical,9.970821627061335,43.797493254193945
2019-01-01,DC,historical,10.45247955179858,43.514111482761095
2020-01-01,DC,historical,9.998372651567866,34.93047294112365
2021-01-01,DC,forecast,13.40540885925293,44.90282440185547
1979-01-01,DE,historical,5.372852233676977,59.88487972508591
1980-01-01,DE,historical,4.747982023575144,63.018364804406346
1981-01-01,DE,historical,5.090301003344481,61.80267558528429
1982-01-01,DE,historical,5.5980066445182715,58.25083056478405
1983-01-01,DE,historical,4.531353135313531,50.128712871287135
1984-01-01,DE,historical,4.357259380097879,45.711256117455136
1985-01-01,DE,historical,4.332797427652733,45.27974276527331
1986-01-01,DE,historical,4.270142180094787,44.04581358609796
1987-01-01,DE,historical,4.307453416149069,45.08074534161491
1988-01-01,DE,historical,4.516666666666667,43.47424242424242
1989-01-01,DE,historical,5.564635958395245,43.08766716196136
1990-01-01,DE,historical,6.552401196094679,47.051194293331406
1991-01-01,DE,historical,7.1426470588235285,51.55147058823529
1992-01-01,DE,historical,6.211901306240928,42.27285921625543
1993-01-01,DE,historical,6.8585714285714285,41.862857142857145
1994-01-01,DE,historical,6.443342776203966,42.45184135977337
1995-01-01,DE,historical,7.249651324965132,44.33751743375174
1996-01-01,DE,historical,6.682758620689656,42.26620689655172
1997-01-01,DE,historical,7.859289617486339,49.96994535519126
1998-01-01,DE,historical,7.623655913978496,46.00806451612904
1999-01-01,DE,historical,7.344022464693222,41.03575400311597
2000-01-01,DE,historical,6.844053088310362,37.936447166921894
2001-01-01,DE,historical,6.110979300752323,34.39497162311276
2002-01-01,DE,historical,6.000409457221027,33.46009963459045
2003-01-01,DE,historical,6.752908334005567,34.153215851062015
2004-01-01,DE,historical,6.150091137001864,32.83582449169889
2005-01-01,DE,historical,6.334490062857815,31.17942454983184
2006-01-01,DE,historical,7.0101561145246025,34.763719190697806
2007-01-01,DE,historical,7.053947666646622,33.78494016864717
2008-01-01,DE,historical,7.0863093465522535,35.94695633449855
2009-01-01,DE,historical,6.4544774618640135,33.537749598360456
2010-01-01,DE,historical,6.232551523018652,34.5390934793819
2011-01-01,DE,historical,5.664343595735005,34.31530705168934
2012-01-01,DE,historical,5.504589156788104,33.48443328793429
2013-01-01,DE,historical,5.007349444468463,31.344299857334317
2014-01-01,DE,historical,4.88050873534138,29.82473759786659
2015-01-01,DE,historical,5.0419669602870965,27.058202941288624
2016-01-01,DE,historical,5.1002521260672316,27.679285565835126
2017-01-01,DE,historical,4.5732949665544504,24.480763323365487
2018-01-01,DE,historical,4.2248459055039005,23.20609769865528
2019-01-01,DE,historical,4.226615390286157,22.45594203966957
2020-01-01,DE,historical,4.318971553765723,19.613724641749315
2021-01-01,DE,forecast,5.271616458892822,38.21810531616211
1979-01-01,FL,historical,8.338713318284425,68.54187358916478
1980-01-01,FL,historical,9.83525644938619,74.18435155771147
1981-01-01,FL,historical,9.650698406452882,70.67381467637222
1982-01-01,FL,historical,8.96802995391705,65.68413978494624
1983-01-01,FL,historical,8.267041198501872,59.54438202247191
1984-01-01,FL,historical,8.67984693877551,59.532525510204074
1985-01-01,FL,historical,9.41149040999472,66.33098715467183
1986-01-01,FL,historical,10.365139186295503,71.91871520342612
1987-01-01,FL,historical,10.244364967146305,74.78724112118441
1988-01-01,FL,historical,11.177425870566372,78.19899814171447
1989-01-01,FL,historical,11.094230921000712,76.9506747691579
1990-01-01,FL,historical,12.443261771631713,75.66467763071145
1991-01-01,FL,historical,11.843262785267756,73.6288318144159
1992-01-01,FL,historical,12.071989916963227,71.51045373665481
1993-01-01,FL,historical,12.06045763579209,71.44988668762336
1994-01-01,FL,historical,11.468214720848565,71.0316777753888
1995-01-01,FL,historical,10.709515741917269,66.30580262600593
1996-01-01,FL,historical,10.510416666666666,64.46340277777777
1997-01-01,FL,historical,10.235840043674084,62.482120922614996
1998-01-01,FL,historical,9.386967015285599,59.473518369536066
1999-01-01,FL,historical,8.539601372329107,53.514720561722115
2000-01-01,FL,historical,8.120005671246169,48.8273397112745
2001-01-01,FL,historical,7.983287455880997,47.792171781793925
2002-01-01,FL,historical,7.7116765990476335,46.5642177510848
2003-01-01,FL,historical,7.310940450601707,44.572500286925596
2004-01-01,FL,historical,7.1182593700587224,41.82473484981389
2005-01-01,FL,historical,7.088903985779983,40.12777665435947
2006-01-01,FL,historical,7.164334019093982,39.86210417665383
2007-01-01,FL,historical,7.225699641388808,40.88757132870347
2008-01-01,FL,historical,6.888567104276764,41.40522273157307
2009-01-01,FL,historical,6.124780983288946,38.40819887011354
2010-01-01,FL,historical,5.412765791197049,35.514026430714395
2011-01-01,FL,historical,5.1460356219823415,35.17402706241011
2012-01-01,FL,historical,4.869738745635586,32.76208391299944
2013-01-01,FL,historical,4.693445935628266,30.977569692644163
2014-01-01,FL,historical,4.588916800117596,29.32716969808801
2015-01-01,FL,historical,4.6246183115423465,28.168556309994692
2016-01-01,FL,historical,4.2940293772606895,26.810428381956
2017-01-01,FL,historical,4.080982372345234,25.128937609775967
2018-01-01,FL,historical,3.8589143628387768,22.87750648797041
2019-01-01,FL,historical,3.782374287504183,21.44820393172249
2020-01-01,FL,historical,3.8359546855996913,17.694311847177268
2021-01-01,FL,forecast,5.8605194091796875,26.50853157043457
1979-01-01,GA,historical,5.5869480265728795,48.58167252833138
1980-01-01,GA,historical,5.553384087063316,50.48315533977886
1981-01-01,GA,historical,5.481594541210271,50.80373496139343
1982-01-01,GA,historical,4.7815215463734715,47.36602234438729
1983-01-01,GA,historical,4.5671667829727856,40.48534542916958
1984-01-01,GA,historical,4.7858488949802975,40.19547712866199
1985-01-01,GA,historical,5.072121820615797,46.02911646586346
1986-01-01,GA,historical,5.876310615989515,48.67791612057667
1987-01-01,GA,historical,5.764705882352941,52.1554162648666
1988-01-01,GA,historical,6.653491641930947,56.612404311826275
1989-01-01,GA,historical,7.358141702921069,63.372902423865746
1990-01-01,GA,historical,7.563193323594026,60.072865739580145
1991-01-01,GA,historical,7.382455080779103,57.55171372489809
1992-01-01,GA,historical,7.331654569693379,56.72255962079692
1993-01-01,GA,historical,7.231314153534769,54.69827960098309
1994-01-01,GA,historical,6.676541459957478,53.42678951098512
1995-01-01,GA,historical,6.570892931537286,53.4654909040411
1996-01-01,GA,historical,6.387324901400789,56.70964232286143
1997-01-01,GA,historical,6.0657226823403665,51.85078813785734
1998-01-01,GA,historical,5.726511384454332,48.90303585448835
1999-01-01,GA,historical,5.339460519963431,46.14431501854077
2000-01-01,GA,historical,5.047240850219258,42.46405616693823
2001-01-01,GA,historical,4.957482901139314,41.38536372501584
2002-01-01,GA,historical,4.596322216571737,40.56165697468576
2003-01-01,GA,historical,4.5450563939671245,42.59675028755968
2004-01-01,GA,historical,4.509578186186811,42.23486787419199
2005-01-01,GA,historical,4.459322601248523,41.448869773873746
2006-01-01,GA,historical,4.779397905219606,38.734972806855566
2007-01-01,GA,historical,4.915477094737946,38.89551847874486
2008-01-01,GA,historical,4.888937803848624,40.050304860421654
2009-01-01,GA,historical,4.280404602159828,36.725735158193274
2010-01-01,GA,historical,4.0225873613863525,36.392430641308614
2011-01-01,GA,historical,3.7464611320708574,36.40626305737807
2012-01-01,GA,historical,3.79955073022978,34.2360951570881
2013-01-01,GA,historical,3.7538674019053375,33.998618676048125
2014-01-01,GA,historical,3.858026219722592,33.588349642254855
2015-01-01,GA,historical,3.813068183043745,30.98349530040891
2016-01-01,GA,historical,3.9043517213160848,29.79603669710538
2017-01-01,GA,historical,3.564563905597349,28.584406785520677
2018-01-01,GA,historical,3.388693376573844,26.429410878810287
2019-01-01,GA,historical,3.261755246979212,27.73959778020741
2020-01-01,GA,historical,4.0009273561377166,20.07354423433688
2021-01-01,GA,forecast,3.7249293327331543,27.940658569335938
1979-01-01,HI,historical,2.8972677595628413,69.57814207650273
1980-01-01,HI,historical,2.9947754695857696,71.82796367707427
1981-01-01,HI,historical,2.4759959141981613,62.95812053115424
1982-01-01,HI,historical,2.557344064386318,63.28571428571429
1983-01-01,HI,historical,2.521016617790812,55.57478005865103
1984-01-01,HI,historical,2.3185755534167467,52.52454282964389
1985-01-01,HI,historical,2.1944971537001896,49.81119544592031
1986-01-01,HI,historical,2.451977401129944,54.26177024482109
1987-01-01,HI,historical,2.6325023084025854,55.54662973222529
1988-01-01,HI,historical,2.5709057639524246,57.319304666056716
1989-01-01,HI,historical,2.7014388489208634,60.002697841726615
1990-01-01,HI,historical,2.8089862293803898,58.257814946188915
1991-01-01,HI,historical,2.4176211453744494,57.2863436123348
1992-01-01,HI,historical,2.5844827586206898,58.535344827586215
1993-01-01,HI,historical,2.6117747440273043,60.15784982935154
1994-01-01,HI,historical,2.6217133163698048,64.18320610687022
1995-01-01,HI,historical,2.9561920808761584,69.02948609941029
1996-01-01,HI,historical,2.8057432432432434,63.03969594594594
1997-01-01,HI,historical,2.7792754844144905,57.44987363100253
1998-01-01,HI,historical,2.4694048616932105,50.860854987426656
1999-01-01,HI,historical,2.3492256834053564,46.0051775753123
2000-01-01,HI,historical,2.4382251635732133,49.55110739498669
2001-01-01,HI,historical,2.5402926104134886,51.205192400474644
2002-01-01,HI,historical,2.6292393663710447,58.014142438357545
2003-01-01,HI,historical,2.7227118209736894,52.74613515061
2004-01-01,HI,historical,2.545708662540289,47.954876066060066
2005-01-01,HI,historical,2.5548230629917423,47.99815908230567
2006-01-01,HI,historical,2.806694370586341,42.19920995598593
2007-01-01,HI,historical,2.7614408113524513,41.19253101945787
2008-01-01,HI,historical,2.724736414743696,35.66532474045139
2009-01-01,HI,historical,2.7409359948979986,36.686849220724866
2010-01-01,HI,historical,2.6427375328141745,33.495946408832886
2011-01-01,HI,historical,2.514278416606864,31.835916666727137
2012-01-01,HI,historical,2.4300584854218075,31.234668258889712
2013-01-01,HI,historical,2.544381175979622,32.12662714418231
2014-01-01,HI,historical,2.3671772080686804,32.40399448832148
2015-01-01,HI,historical,2.934472755365838,31.705018779647713
2016-01-01,HI,historical,2.4162112938979465,29.644784742311625
