state_abbr,year,population,violent_crime,homicide,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,arson,violent_crime_1000,homicide_1000,rape_1000,robbery_1000,aggravated_assault_1000,property_crime_1000,burglary_1000,larceny_1000,motor_vehicle_theft_1000,arson_1000,avg_unemployment_rate,avg_CPI,ag_Democrat,ag_Mixed,ag_Republican,ag_Unknown
CT,1986,3189000,13578,148,760,6129,6541,140411,38190,87963,14258,1059,4.257761053621825,0.046409532768893,0.2383192223267482,1.9219190968955784,2.051113201630605,44.029789902790846,11.975540921919096,27.583254938852303,4.470994042019441,0.3320790216368767,3.758333333333333,109.69166666666668,1,0,0,0
CT,1987,3211000,13455,156,800,5720,6779,146958,39120,90852,16986,1000,4.190283400809717,0.048582995951417,0.2491435689816256,1.7813765182186234,2.1111803176580506,45.76705076300218,12.183120523201495,28.29398941139832,5.289940828402367,0.3114294612270321,3.1333333333333333,113.61666666666667,1,0,0,0
CT,1988,3241000,14759,174,849,6080,7656,150455,39477,91079,19899,1068,4.553841406973157,0.0536871336007405,0.2619561863622339,1.8759642085776,2.3622338784325825,46.42240049367479,12.180499845726628,28.10212897253934,6.1397716754088245,0.3295279234804072,2.875,118.275,1,0,0,0
CT,1989,3239000,16576,190,892,6956,8538,154119,40035,91483,22601,1073,5.117628897807966,0.0586600802716887,0.2753936400123495,2.147576412472985,2.6359987650509416,47.58227848101266,12.360296387774005,28.244211176288974,6.977770916949676,0.3312750849027477,3.6,123.94166666666668,0,0,0,1
CT,1990,3287116,18201,166,918,7717,9400,158867,40355,94485,24027,999,5.537072619280853,0.0505001953079842,0.2792721644140334,2.3476506457332205,2.859649613825615,48.33020799996106,12.276719166588585,28.74404188960779,7.309446943764686,0.3039138259799775,4.933333333333333,130.65833333333333,0,0,0,1
CT,1991,3291000,17761,187,960,7384,9230,158770,39198,93384,26188,1084,5.396839866302036,0.0568216347614706,0.2917046490428441,2.243694925554543,2.8046186569431786,48.24369492555454,11.91066545123063,28.37556973564266,7.957459738681252,0.3293831662108781,6.550000000000001,136.16666666666666,0,0,0,1
CT,1992,3281000,16252,166,884,6918,8284,149535,36372,89463,23700,1299,4.953367875647668,0.0505943309966473,0.2694300518134715,2.1085035050289545,2.524839987808595,45.57604388905821,11.085644620542515,27.266991770801585,7.223407497714112,0.3959158793050899,7.333333333333333,140.3083333333333,1,0,0,0
CT,1993,3277000,14949,206,800,6447,7496,137443,32052,85876,19515,1017,4.561794324076899,0.0628623741226731,0.2441257247482453,1.967348184314922,2.287458040891059,41.94171498321636,9.78089716203845,26.2056759231004,5.9551418980775095,0.3103448275862069,6.483333333333333,144.475,1,0,0,0
CT,1994,3275000,14916,215,806,6150,7745,134030,29142,84721,20167,1099,4.554503816793893,0.065648854961832,0.2461068702290076,1.8778625954198476,2.364885496183206,40.92519083969466,8.898320610687023,25.869007633587785,6.157862595419847,0.3355725190839694,5.541666666666668,148.225,1,0,0,0
CT,1995,3275000,13293,150,776,5345,7022,134188,29095,87401,17692,1292,4.058931297709924,0.0458015267175572,0.2369465648854961,1.63206106870229,2.14412213740458,40.973435114503815,8.883969465648855,26.68732824427481,5.402137404580152,0.3945038167938931,5.308333333333333,152.38333333333335,1,0,0,0
CT,1996,3274000,13490,158,755,5552,7025,124924,27574,81328,16022,1130,4.120342089187538,0.0482590103848503,0.2306047648136835,1.6957849725106904,2.145693341478314,38.15638362858888,8.422113622480147,24.84056200366524,4.893708002443495,0.3451435552840562,5.200000000000001,156.85833333333332,1,0,0,0
CT,1997,3270000,12781,124,740,4999,6918,117505,24143,78821,14541,815,3.9085626911314986,0.037920489296636,0.2262996941896024,1.5287461773700306,2.1155963302752294,35.93425076452599,7.3831804281345565,24.10428134556575,4.446788990825688,0.2492354740061162,4.683333333333334,160.525,1,0,0,0
CT,1998,3274000,11993,135,728,4379,6751,111978,21801,77472,12705,902,3.6631032376298105,0.0412339645693341,0.2223579718998167,1.3375076359193647,2.062003665241295,34.20219914477703,6.658827122785583,23.662797800855223,3.8805742211362246,0.2755039706780696,3.2416666666666667,163.00833333333333,1,0,0,0
CT,1999,3282031,11342,107,654,4054,6527,99894,19298,69299,11297,812,3.4557869806836075,0.0326017639687132,0.1992668564069017,1.2352107582164824,1.9887076020915095,30.436641213931253,5.879895710918026,21.11466954455945,3.4420759584537746,0.2474077789027587,2.458333333333333,166.58333333333334,1,0,0,0
CT,2000,3405565,11058,98,678,3832,6450,99033,17436,68498,13099,649,3.247038303482682,0.0287764291681409,0.199085907918363,1.1252171078807776,1.8939588585154008,29.07975622253576,5.119855295670469,20.113549440401226,3.846351486464066,0.1905704339808519,2.1083333333333334,172.1916666666667,1,0,0,0
CT,2001,3434602,11492,105,639,4183,6565,95299,17159,65762,12378,667,3.345948089472958,0.030571227757976,0.1860477574985398,1.21789948296775,1.911429621248692,27.74673746768913,4.995920924753436,19.146905522095427,3.6039110208402607,0.1942000849006668,2.875,177.04166666666666,1,0,0,0
CT,2002,3458587,10807,84,740,4069,5914,93426,17111,64735,11580,620,3.1246864687804585,0.0242873751621688,0.2139602097619634,1.1764920182722018,1.7099468655841243,27.01276561786649,4.94739614761751,18.717181322892845,3.3481881473561312,0.1792639595302937,4.4,179.86666666666665,1,0,0,0
CT,2003,3486960,11045,112,698,4212,6023,92981,16043,65568,11370,561,3.167515543625393,0.0321196687085598,0.2001743639158464,1.207928969646913,1.7272925413540734,26.66534746598757,4.600855759744878,18.80377176681121,3.260719939431482,0.1608851262991258,5.449999999999999,184.0,1,0,0,0
CT,2004,3498966,10113,100,755,4188,5070,93942,15959,66770,11213,542,2.890282443441863,0.0285798718821503,0.2157780327102349,1.1969250344244555,1.4489995044250217,26.84850324352966,4.561061753672371,19.082780455711774,3.2046610341455164,0.1549029056012547,5.091666666666668,188.90833333333333,1,0,0,0
CT,2005,3500701,9542,105,712,3933,4792,90270,15245,64416,10609,492,2.725739787545409,0.0299939926317614,0.2033878357506111,1.1234892668639795,1.3688686922990567,25.78626395113436,4.354842073059082,18.400885993976637,3.030535884098642,0.1405432797602537,4.8,195.26666666666665,1,0,0,0
CT,2006,3504809,10505,137,696,4460,5212,90638,15583,64765,10290,529,2.9973102671215464,0.0390891486526084,0.1985842880453685,1.2725372481068151,1.487099582316754,25.861038361862228,4.446176667544508,18.478895711578005,2.9359659827397158,0.1509354718045976,4.425,201.55833333333337,1,0,0,0
CT,2007,3502309,10547,113,690,4303,5441,86528,15640,60937,9951,496,3.011441880199605,0.0322644289809951,0.1970128849282002,1.228618034559486,1.5535465317309236,24.70598682183668,4.465625391705872,17.399092998361937,2.84126843176887,0.1416208564121555,4.449999999999998,207.34416666666667,1,0,0,0
CT,2008,3501252,10737,132,680,4043,5882,87210,15107,63212,8891,501,3.066617312892645,0.037700799599686,0.194216240362019,1.1547297937994752,1.679970479131465,24.908232826428947,4.314742269336797,18.05411321435875,2.5393773427333994,0.1430916712078993,5.65,215.25425,1,0,0,0
CT,2009,3518288,10588,106,657,4001,5824,82625,15172,59992,7461,403,3.009418217041925,0.0301282896681567,0.1867385501130095,1.1372008203990125,1.6553505568617464,23.484433338032588,4.3123246306158,17.05147503558549,2.1206336718313,0.1145443465685583,8.325000000000001,214.56466666666665,1,0,0,0
CT,2010,3575498,10083,133,595,3553,5802,78259,15145,56413,6701,430,2.8200267487214368,0.0371976155489389,0.1664103853505162,0.993707729664511,1.6227110181574709,21.88758041537151,4.23577359014045,15.777662300468354,1.8741445247627044,0.1202629675642386,9.558333333333332,218.07616666666664,1,0,0,0
CT,2011,3586717,9889,129,689,3689,5382,77205,15468,55067,6670,393,2.757117441939244,0.0359660380230723,0.1920976759526887,1.028517164861348,1.5005365631021348,21.525255547064347,4.312578884813048,15.353037331911048,1.8596393303402523,0.1095709530470343,9.016666666666667,224.923,1,0,0,0
CT,2012,3591765,10183,117,933,3709,5424,77169,14787,55904,6478,394,2.835096394112644,0.0325745142012353,0.2597608696560048,1.032639941644289,1.5101210686111146,21.484980225599397,4.116917448663819,15.56449266586205,1.8035701110735247,0.1096953726092881,8.358333333333334,229.58608333333336,1,0,0,0
DE,1979,582000,3127,33,162,753,2179,34853,8890,23081,2882,391,5.372852233676976,0.056701030927835,0.2783505154639175,1.2938144329896908,3.7439862542955327,59.88487972508591,15.27491408934708,39.65807560137457,4.951890034364261,0.6718213058419243,6.974999999999999,72.58333333333333,0,1,0,0
DE,1980,594779,2824,41,144,815,1824,37482,9698,25077,2707,749,4.747982023575143,0.0689331667728685,0.2421067320803189,1.3702568517045828,3.066685273017373,63.018364804406346,16.305215886909256,42.1618786137372,4.551270303759884,1.25929126616777,7.516666666666667,82.38333333333334,0,0,1,0
DE,1981,598000,3044,40,170,844,1990,36958,9627,24759,2572,606,5.090301003344481,0.0668896321070234,0.2842809364548495,1.411371237458194,3.3277591973244145,61.80267558528429,16.098662207357858,41.403010033444815,4.301003344481606,1.013377926421405,7.783333333333334,90.93333333333334,0,0,1,0
DE,1982,602000,3370,32,186,737,2415,35067,8698,23891,2478,595,5.598006644518272,0.0531561461794019,0.3089700996677741,1.2242524916943522,4.011627906976744,58.25083056478405,14.448504983388704,39.68604651162791,4.116279069767442,0.9883720930232558,8.358333333333334,96.53333333333336,0,0,1,0
DE,1983,606000,2746,25,229,699,1793,30378,7414,20908,2056,424,4.531353135313531,0.0412541254125412,0.3778877887788779,1.1534653465346534,2.958745874587459,50.12871287128713,12.234323432343237,34.5016501650165,3.392739273927393,0.6996699669966997,7.900000000000001,99.58333333333331,0,1,0,0
DE,1984,613000,2671,25,300,711,1635,28021,6678,19747,1596,436,4.357259380097879,0.0407830342577487,0.4893964110929853,1.1598694942903751,2.66721044045677,45.711256117455136,10.893964110929852,32.2137030995106,2.603588907014682,0.7112561174551386,6.216666666666668,103.93333333333332,1,0,0,0
DE,1985,622000,2695,30,296,773,1596,28164,6826,19638,1700,383,4.332797427652733,0.0482315112540192,0.4758842443729904,1.242765273311897,2.5659163987138265,45.27974276527331,10.97427652733119,31.572347266881028,2.733118971061093,0.6157556270096463,5.15,107.6,1,0,0,0
DE,1986,633000,2703,31,360,786,1526,27881,6598,19562,1721,403,4.270142180094787,0.0489731437598736,0.5687203791469194,1.2417061611374407,2.410742496050553,44.04581358609795,10.423380726698262,30.90363349131121,2.7187993680884674,0.636650868878357,4.175,109.69166666666668,1,0,0,0
DE,1987,644000,2774,33,441,789,1511,29032,6572,20453,2007,325,4.307453416149069,0.0512422360248447,0.6847826086956522,1.2251552795031055,2.3462732919254656,45.08074534161491,10.20496894409938,31.75931677018633,3.1164596273291925,0.5046583850931677,3.0333333333333337,113.61666666666667,1,0,0,0
DE,1988,660000,2981,34,491,784,1672,28693,6868,19824,2001,403,4.516666666666667,0.0515151515151515,0.7439393939393939,1.187878787878788,2.533333333333333,43.474242424242426,10.406060606060606,30.036363636363635,3.0318181818181817,0.6106060606060606,2.983333333333333,118.275,1,0,0,0
DE,1989,673000,3745,34,569,934,2208,28998,6072,20294,2632,282,5.564635958395245,0.050520059435364,0.8454680534918276,1.387815750371471,3.2808320950965824,43.08766716196137,9.022288261515602,30.15453194650817,3.9108469539375927,0.4190193164933135,3.3083333333333336,123.94166666666668,1,0,0,0
DE,1990,666168,4365,33,587,1098,2647,31344,6465,21922,2957,259,6.552401196094679,0.0495370537161797,0.881159107012045,1.6482328781928883,3.973472157173566,47.05119429333141,9.70475915985157,32.90761489594217,4.438820237537678,0.3887908155300164,4.408333333333333,130.65833333333333,1,0,0,0
DE,1991,680000,4857,37,588,1460,2772,35055,7668,24836,2551,302,7.142647058823529,0.0544117647058823,0.8647058823529412,2.147058823529412,4.076470588235294,51.5514705882353,11.276470588235297,36.52352941176471,3.751470588235294,0.4441176470588235,5.916666666666667,136.16666666666666,1,0,0,0
DE,1992,689000,4280,32,591,1042,2615,29126,6598,20419,2109,216,6.211901306240929,0.04644412191582,0.8577648766328012,1.5123367198838895,3.795355587808418,42.27285921625544,9.576197387518144,29.635703918722783,3.0609579100145137,0.3134978229317852,5.224999999999999,140.3083333333333,1,0,0,0
DE,1993,700000,4801,35,539,1307,2920,29304,6244,20853,2207,142,6.8585714285714285,0.05,0.77,1.8671428571428568,4.171428571428572,41.862857142857145,8.92,29.79,3.152857142857143,0.2028571428571428,4.908333333333333,144.475,1,0,0,0
DE,1994,706000,4549,33,546,1141,2829,29971,6198,20828,2945,133,6.443342776203966,0.046742209631728,0.773371104815864,1.6161473087818696,4.007082152974505,42.45184135977337,8.779036827195467,29.5014164305949,4.171388101983003,0.188385269121813,4.700000000000001,148.225,1,0,0,0
DE,1995,717000,5198,25,575,1425,3173,31790,6491,22329,2970,99,7.249651324965132,0.0348675034867503,0.8019525801952581,1.9874476987447696,4.425383542538354,44.33751743375174,9.05299860529986,31.14225941422594,4.142259414225942,0.1380753138075313,4.266666666666667,152.38333333333335,0,1,0,0
DE,1996,725000,4845,31,454,1304,3056,30643,5830,21665,3148,103,6.682758620689655,0.0427586206896551,0.6262068965517241,1.7986206896551724,4.215172413793104,42.26620689655172,8.041379310344828,29.882758620689657,4.3420689655172415,0.1420689655172413,4.949999999999998,156.85833333333332,0,0,1,0
DE,1997,732000,5753,22,428,1783,3520,36578,6421,25904,4253,117,7.859289617486339,0.0300546448087431,0.5846994535519126,2.435792349726776,4.808743169398907,49.96994535519126,8.771857923497267,35.387978142076506,5.810109289617486,0.1598360655737705,4.008333333333334,160.525,0,0,1,0
DE,1998,744000,5672,21,499,1445,3707,34230,6395,24649,3186,156,7.623655913978495,0.0282258064516129,0.6706989247311828,1.9422043010752688,4.98252688172043,46.00806451612903,8.595430107526882,33.130376344086024,4.282258064516129,0.2096774193548387,3.491666666666667,163.00833333333333,0,0,1,0
DE,1999,753538,5534,24,529,1492,3489,30922,5245,22634,3043,498,7.344022464693221,0.0318497540933569,0.7020216631410758,1.979993046137023,4.630158001321765,41.03575400311597,6.960498342485714,30.03697225621004,4.038283404420215,0.6608823974371565,3.2833333333333337,166.58333333333334,0,0,1,0
DE,2000,783600,5363,25,424,1394,3520,29727,5216,21360,3151,427,6.844053088310362,0.0319040326697294,0.5410923940786115,1.7789688616641144,4.492087799897907,37.93644716692189,6.656457376212353,27.25880551301685,4.0211842776927,0.544920877998979,3.608333333333333,172.1916666666667,0,0,1,0
DE,2001,796599,4868,23,420,1156,3269,27399,5144,19476,2779,434,6.110979300752323,0.0288727452582792,0.5272414351511865,1.4511692834161227,4.103695836926734,34.39497162311276,6.457452243851674,24.44893855001073,3.4885808292503504,0.544816149656226,3.575,177.04166666666666,0,0,1,0
DE,2002,805945,4836,26,358,1154,3298,26967,5355,18555,3057,343,6.000409457221026,0.0322602658990377,0.444199045840597,1.431859494134215,4.092090651347176,33.46009963459045,6.644373995744126,23.022662836794076,3.793062802052249,0.4255873539757675,4.266666666666667,179.86666666666665,0,0,1,0
DE,2003,818166,5525,21,370,1441,3693,27943,6066,18933,2944,365,6.752908334005568,0.0256671628984827,0.452230965354219,1.7612562731768369,4.513753932576029,34.15321585106201,7.414143340104575,23.14078072176062,3.598291789196813,0.4461197360926755,4.466666666666667,184.0,0,0,1,0
DE,2004,830069,5105,28,357,1343,3377,27256,5669,19285,2302,366,6.150091137001864,0.0337321355212638,0.4300847278961147,1.6179377858949076,4.068336487689578,32.83582449169889,6.829552723930179,23.23300834027051,2.773263427498196,0.4409272000279495,4.300000000000002,188.90833333333333,0,0,1,0
DE,2005,841741,5332,37,377,1306,3612,26245,5811,18085,2349,385,6.334490062857815,0.0439565139395609,0.4478812366274186,1.5515461406774769,4.291106171613358,31.17942454983184,6.903548716291591,21.48523120532325,2.790644628216993,0.4573853477494859,4.508333333333334,195.26666666666665,0,1,0,0
DE,2006,853476,5983,42,417,1791,3733,29670,6337,20449,2884,384,7.0101561145246025,0.0492105226157501,0.4885901888278053,2.098477285828776,4.373878117252272,34.763719190697806,7.424930519428783,23.959666118320843,3.379122552948179,0.4499247782011445,3.908333333333333,201.55833333333337,1,0,0,0
DE,2007,864764,6100,39,341,1763,3957,29216,6420,20454,2342,312,7.053947666646622,0.045099009672003,0.39432723841418,2.0387065141472123,4.575814904413227,33.78494016864717,7.423990822929724,23.65269599567049,2.708253350046949,0.360792077376024,3.608333333333334,207.34416666666667,0,0,0,1
DE,2008,873092,6187,57,371,1847,3912,31385,6783,22045,2557,362,7.0863093465522535,0.0652852162200547,0.4249265827656192,2.1154700764638776,4.480627471102702,35.946956334498545,7.76894073018651,25.24934371177379,2.928671892538244,0.4146183907308737,5.033333333333334,215.25425,0,0,0,1
DE,2009,885122,5713,41,395,1680,3597,29685,6943,20836,1906,308,6.454477461864014,0.0463212980809425,0.4462661644383486,1.8980434335605716,4.063846565784152,33.537749598360456,7.84411640429229,23.540257727183374,2.1533754668847918,0.3479746294861047,8.341666666666667,214.56466666666665,0,0,0,1
DE,2010,899792,5608,51,326,1839,3392,31078,7550,21593,1935,301,6.232551523018653,0.0566797659903622,0.36230595515408,2.0438056795348256,3.769760122339385,34.5390934793819,8.3908281024948,23.997768373135123,2.150497003751978,0.3345217561391966,8.658333333333333,218.07616666666664,0,0,0,1
DE,2011,908137,5144,48,307,1558,3231,31163,7617,22001,1545,292,5.664343595735005,0.0528554612354743,0.3380547208185549,1.7156001792681062,3.5578332344128696,34.31530705168934,8.387501004804342,24.226520888368167,1.7012851585168318,0.3215373891824691,7.608333333333334,224.923,0,0,0,1
DE,2012,917053,5048,56,249,1498,3245,30707,7389,21880,1438,226,5.504589156788103,0.061065172896223,0.2715219294849916,1.6334933749739655,3.5385086794329226,33.48443328793429,8.057331473753425,23.85903541016713,1.5680664040137269,0.2464415906169,7.066666666666667,229.58608333333336,0,0,0,1
FL,1979,8860000,73881,1084,4576,22097,46124,607281,190884,378099,38298,2633,8.338713318284425,0.1223476297968397,0.5164785553047404,2.4940180586907448,5.2058690744921,68.54187358916478,21.544469525959368,42.67483069977427,4.322573363431151,0.297178329571106,5.991666666666667,72.58333333333333,0,0,0,1
FL,1980,9567112,94095,1387,5439,34015,53254,709730,239825,424223,45682,3929,9.83525644938619,0.1449758296965688,0.568510120922594,3.5554094067258752,5.566361092041151,74.18435155771147,25.067648418875,44.34180346169252,4.774899677143949,0.4106777468477426,5.983333333333333,82.38333333333334,0,0,0,1
FL,1981,10166000,98109,1522,5707,35473,55407,718470,241536,431222,45712,3926,9.650698406452882,0.1497147353924847,0.5613810741687979,3.489376352547708,5.450226244343892,70.67381467637222,23.759197324414718,42.4180602006689,4.496557151288609,0.3861892583120204,6.800000000000001,90.93333333333334,0,0,0,1
FL,1982,10416000,93411,1409,5587,31002,55413,684166,211932,427462,44772,3563,8.96802995391705,0.1352726574500768,0.5363863287250384,2.9763824884792625,5.319988479262673,65.68413978494624,20.346774193548388,41.038978494623656,4.298387096774194,0.3420698924731182,8.483333333333333,96.53333333333336,0,0,0,1
FL,1983,10680000,88292,1199,5170,28126,53797,635934,191902,400796,43236,3244,8.267041198501873,0.1122659176029962,0.4840823970037453,2.6335205992509363,5.037172284644194,59.54438202247191,17.968352059925092,37.52771535580524,4.048314606741573,0.3037453183520599,8.641666666666667,99.58333333333331,0,0,0,1
FL,1984,10976000,95270,1264,5570,30311,58125,653429,198446,408153,46830,3746,8.67984693877551,0.1151603498542274,0.5074708454810496,2.7615706997084546,5.295645043731779,59.53252551020408,18.079992711370263,37.18595116618076,4.266581632653061,0.3412900874635568,6.591666666666668,103.93333333333332,0,0,0,1
FL,1985,11366000,106971,1296,6004,35506,64165,753918,228402,465792,59724,3860,9.41149040999472,0.1140242829491465,0.5282421256378673,3.123878233327468,5.645345768080239,66.33098715467183,20.095196199190568,40.98117191624142,5.254619039239838,0.3396093612528594,6.075,107.6,0,0,0,1
FL,1986,11675000,121013,1371,6152,42822,70668,839651,259331,510496,69824,3967,10.365139186295504,0.1174304068522484,0.5269379014989294,3.6678372591006414,6.052933618843683,71.91871520342612,22.21250535331906,43.725567451820126,5.980642398286938,0.3397858672376874,5.841666666666666,109.69166666666668,0,0,0,1
FL,1987,12023000,123168,1371,6032,42869,72896,899167,271346,546466,81355,3865,10.244364967146304,0.1140314397404973,0.5017050652915246,3.5655826332862013,6.06304582882808,74.7872411211844,22.56890958995259,45.45171754137903,6.766613989852782,0.3214671878898777,5.4,113.61666666666667,0,0,0,1
FL,1988,12377000,138343,1416,6154,49916,80857,967869,283960,589215,94694,61,11.177425870566372,0.1144057526056395,0.4972125717055829,4.032964369394845,6.532843176860306,78.19899814171447,22.9425547386281,47.60563949260725,7.650803910479114,0.0049284964046214,5.191666666666667,118.275,1,0,0,0
FL,1989,12671000,140575,1405,6299,51188,81683,975042,289254,583702,102086,3412,11.09423092100071,0.1108831189329966,0.4971194065188225,4.039775866151054,6.446452529397837,76.95067476915791,22.82803251519217,46.06597742877437,8.056664825191381,0.269276300213085,5.608333333333333,123.94166666666668,1,0,0,0
FL,1990,12937926,160990,1379,6781,53928,98902,978944,280832,591210,106902,3366,12.443261771631713,0.1065858623708313,0.524118007785792,4.168210577182155,7.644347324292935,75.66467763071145,21.70610652742951,45.69588665138447,8.262684451897469,0.2601653464396071,6.233333333333333,130.65833333333333,1,0,0,0
FL,1991,13277000,157243,1248,6865,53083,96047,977570,266313,607222,104035,3400,11.843262785267756,0.0939971379076598,0.5170595767116065,3.998117044513068,7.234089026135422,73.6288318144159,20.058220983655943,45.734879867439936,7.835730963320027,0.2560819462227913,7.641666666666666,136.16666666666666,1,0,0,0
FL,1992,13488000,162827,1208,7310,49482,104827,964533,254755,598093,111685,3455,12.071989916963227,0.0895610913404507,0.5419632265717675,3.668594306049822,7.771871293001186,71.51045373665481,18.88752965599051,44.342600830367736,8.28032325029656,0.2561536180308422,8.366666666666667,140.3083333333333,1,0,0,0
FL,1993,13679000,164975,1224,7359,48913,107479,977363,251063,603784,122516,3341,12.06045763579209,0.089480225162658,0.5379779223627458,3.575773082827692,7.857226405438994,71.44988668762336,18.353900138899043,44.13948388040061,8.956502668323708,0.2442430002193142,7.399999999999999,144.475,1,0,0,0
FL,1994,13953000,160016,1165,7301,45871,105679,991105,237341,626578,127186,3450,11.468214720848565,0.0834945889772808,0.5232566473159894,3.2875367304522327,7.57392675410306,71.0316777753888,17.01003368451229,44.906328388160254,9.11531570271626,0.2472586540528918,6.474999999999999,148.225,1,0,0,0
FL,1995,14166000,151711,1037,6887,42485,101302,939288,215657,612311,111320,3358,10.709515741917269,0.0732034448679938,0.4861640547790484,2.999082309755753,7.151065932514471,66.30580262600593,15.223563461809968,43.22398701115347,7.858252153042496,0.2370464492446703,5.6000000000000005,152.38333333333335,1,0,0,0
FL,1996,14400000,151350,1077,7508,41643,101122,928273,219056,605448,103769,1876,10.510416666666666,0.0747916666666666,0.5213888888888889,2.891875,7.022361111111112,64.46340277777777,15.212222222222222,42.045,7.206180555555555,0.1302777777777777,5.283333333333332,156.85833333333332,1,0,0,0
FL,1997,14654000,149996,1012,7599,40459,100926,915613,213926,594492,107195,3317,10.235840043674084,0.0690596424184523,0.5185614849187935,2.760952640917156,6.88726627541968,62.48212092261499,14.598471407124334,40.56858195714481,7.315067558345844,0.2263545789545516,4.925000000000001,160.525,1,0,0,0
FL,1998,14916000,140016,967,7404,36198,95447,887107,203105,579752,104250,3590,9.3869670152856,0.0648297130598015,0.496379726468222,2.426790024135157,6.398967551622419,59.47351836953607,13.616586216143736,38.86779297398766,6.989139179404666,0.2406811477607937,4.45,163.00833333333333,1,0,0,0
FL,1999,15111244,129044,859,6990,31969,89226,808674,181378,534105,93191,3669,8.539601372329107,0.0568450883328996,0.4625694615215001,2.1155769836024088,5.904609838872299,53.51472056172212,12.002850327875056,35.34487299655806,6.166997237289001,0.2427993353823153,3.9333333333333336,166.58333333333334,1,0,0,0
FL,2000,15982378,129777,903,7057,31809,90008,780377,172898,518298,89181,3498,8.120005671246169,0.0564997273872511,0.4415488108215185,1.9902545165681853,5.631702616469213,48.8273397112745,10.818039718494957,32.429341866398104,5.579958126381444,0.2188660535997834,3.758333333333334,172.1916666666667,1,0,0,0
FL,2001,16373330,130713,874,6641,32867,90331,782517,176052,516548,89917,3595,7.983287455880997,0.0533794896945215,0.4055986167749627,2.007349757196612,5.516959592214901,47.79217178179393,10.75236375251705,31.548133458496224,5.491674570780654,0.2195643769471451,4.425,177.04166666666666,1,0,0,0
FL,2002,16691701,128721,911,6753,32581,88476,777236,177242,511478,88516,3212,7.711676599047634,0.0545780205384699,0.4045723081188669,1.9519280868977944,5.300598183492503,46.5642177510848,10.618570270339733,30.642652896789848,5.302994583955224,0.1924309571564935,4.958333333333334,179.86666666666665,0,0,0,1
FL,2003,16999181,124280,924,6727,31523,85106,757696,170644,505489,81563,3221,7.310940450601708,0.0543555598355003,0.3957249469842105,1.854383455297052,5.006476488484945,44.57250028692559,10.03836596598389,29.736079638189626,4.798054682752069,0.1894797166992927,4.466666666666668,184.0,0,0,0,1
FL,2004,17385430,123754,946,6612,29997,86199,727141,166332,482484,78325,3107,7.118259370058722,0.0544133794792536,0.3803184620685252,1.7254103004642394,4.958117228046703,41.82473484981389,9.567321602054134,27.75220400070634,4.505209247053424,0.1787128647378868,3.75,188.90833333333333,1,0,0,0
FL,2005,17768191,125957,883,6592,30141,88341,712998,164783,472912,75303,2487,7.088903985779982,0.0496955486351987,0.3710000641033181,1.6963460151908545,4.971862357850611,40.12777665435947,9.27404483664094,26.615652657043142,4.238079160675389,0.1399692292816978,2.875,195.26666666666665,1,0,0,0
FL,2006,18089888,129602,1129,6475,34147,87851,721101,170873,473774,76454,2607,7.164334019093983,0.0624105577657528,0.3579347754944641,1.887629155028489,4.8563595308052765,39.86210417665383,9.445774346419393,26.189990783801427,4.226339046433013,0.1441136617319023,2.466666666666666,201.55833333333337,1,0,0,0
FL,2007,18251243,131878,1202,6149,38155,86372,746249,181836,490783,73630,2678,7.225699641388809,0.0658585281013463,0.3369085601457391,2.090542545513202,4.7323900076285215,40.88757132870348,9.96293786675242,26.890387684827825,4.034245777123235,0.1467297323256284,3.3000000000000003,207.34416666666667,0,1,0,0
FL,2008,18328340,126256,1168,5972,36268,82848,758889,188472,506902,63515,2560,6.888567104276765,0.0637264476761125,0.3258341999329999,1.9787934968469596,4.520212959820693,41.40522273157307,10.28309164932558,27.65673268828492,3.4653983939625737,0.139674405865452,5.691666666666667,215.25425,0,0,1,0
FL,2009,18537969,113541,1017,5501,30911,76112,712010,181884,479867,50259,2227,6.124780983288946,0.0548603787178627,0.2967423238219893,1.6674426416399768,4.105735639109117,38.40819887011354,9.811430799134468,25.885629650152072,2.711138420827006,0.1201318224234812,9.558333333333334,214.56466666666665,0,0,1,0
FL,2010,18838613,101969,987,5373,26086,69523,669035,169119,458454,41462,1910,5.412765791197048,0.052392392157533,0.2852120801037741,1.3847091609132796,3.690452158022461,35.5140264307144,8.977253261691823,24.335868038692656,2.200905130329924,0.1013875066067761,10.825,218.07616666666664,0,0,1,0
FL,2011,19082262,98198,984,5273,25622,66319,671200,170171,461408,39621,1787,5.1460356219823415,0.0515662136910183,0.2763299235698577,1.3427129341374728,3.4754265505839927,35.17402706241011,8.917758282534848,24.179942608481117,2.0763261713941463,0.0936471787254571,10.0,224.923,0,0,1,0
FL,2012,19320749,94087,1009,5260,23889,63929,632988,153563,442095,37330,1747,4.869738745635586,0.0522236482653959,0.2722461743072176,1.2364427486739773,3.308826174388995,32.76208391299944,7.948087312764117,22.88187688789912,1.932119712336204,0.0904209251929104,8.666666666666668,229.58608333333336,0,0,1,0
GA,1979,5118000,28594,877,2216,10939,14562,248641,81579,145758,21304,821,5.58694802657288,0.1713559984368894,0.4329816334505666,2.1373583431027745,2.8452520515826496,48.58167252833138,15.939624853458382,28.47948417350528,4.162563501367722,0.1604142243063696,5.133333333333334,72.58333333333333,0,0,0,1
